Close,Volume
2.611,21
2.605,4
2.606,30
2.605,8
2.605,66
2.606,19
2.605,22
2.607,10
2.606,14
2.603,124
2.6,43
2.601,81
2.596,122
2.592,161
2.59,103
2.59,21
2.586,99
2.583,135
2.587,31
2.581,87
2.577,89
2.578,74
2.57,212
2.573,187
2.568,263
2.563,190
2.557,234
2.556,232
2.556,284
2.563,334
2.563,180
2.573,479
2.571,364
2.577,213
2.578,272
2.575,326
2.566,348
2.576,232
2.576,96
2.588,242
2.578,288
2.591,933
2.586,264
2.593,312
2.594,224
2.593,200
2.591,316
2.598,510
2.599,545
2.607,314
2.612,512
2.618,413
2.615,272
2.629,439
2.63,457
2.634,400
2.629,786
2.637,168
2.639,521
2.639,346
2.647,234
2.642,458
2.645,143
2.644,301
2.639,234
2.63,435
2.635,614
2.646,231
2.646,172
2.649,480
2.649,432
2.652,313
2.652,832
2.65,133
2.642,158
2.642,167
2.634,1074
2.644,215
2.646,246
2.65,261
2.64,198
2.641,475
2.638,534
2.625,482
2.613,627
2.615,442
2.612,299
2.612,97
2.614,191
2.618,342
2.619,464
2.613,302
2.613,672
2.616,314
2.617,1001
2.635,857
2.634,354
2.637,1456
2.635,810
2.636,663
2.639,554
2.657,5740
2.664,1077
2.659,267
2.659,147
2.658,147
2.661,91
2.661,132
2.66,35
2.654,125
2.662,61
2.661,8
2.665,86
2.658,158
2.653,88
2.651,65
2.649,128
2.648,85
2.645,24
2.641,89
2.643,41
2.647,17
2.647,25
2.648,9
2.649,48
2.655,14
2.659,8
2.658,21
2.659,21
2.655,36
2.659,0
2.656,2
2.653,1
2.652,1
2.656,3
2.641,7
2.642,3
2.64,5
2.645,1
2.644,7
2.649,5
2.65,4
2.652,2
2.656,7
2.654,1
2.65,0
2.654,66
2.656,10
2.656,11
2.659,27
2.662,1
2.658,1
2.671,3
2.656,12
2.67,6
2.657,1
2.656,5
2.672,16
2.67,1
2.667,1
2.672,6
2.671,3
2.672,13
2.672,1
2.649,1
2.654,2
2.66,1
2.659,2
2.66,4
2.672,10
2.675,6
2.661,1
2.67,3
2.671,16
2.667,1
2.7,22
2.685,5
2.691,46
2.7,14
2.708,121
2.71,11
2.71,78
2.71,37
2.71,21
2.702,18
2.694,2
2.7,1
2.696,43
2.688,8
2.688,9
2.669,186
2.675,3
2.681,11
2.686,61
2.7,4
2.711,24
2.726,5
2.717,5
2.725,11
2.714,1
2.72,36
2.729,18
2.735,1
2.742,21
2.738,1
2.734,14
2.727,3
2.729,16
2.729,1
2.729,9
2.733,4
2.739,1
2.737,5
2.743,1
2.743,2
2.759,6
2.76,5
2.76,2
2.752,11
2.723,34
2.73,43
2.776,137
2.763,146
2.761,60
2.765,63
2.771,52
2.907,1913
2.903,53
2.902,183
2.89,344
2.882,334
2.88,283
2.875,413
2.876,76
2.88,128
2.882,165
2.882,43
2.883,130
2.883,88
2.887,78
2.888,64
2.888,58
2.887,49
2.888,17
2.886,59
2.887,181
2.885,61
2.887,174
2.885,161
2.89,82
2.878,235
2.881,118
2.877,94
2.877,81
2.875,122
2.877,60
2.874,82
2.871,104
2.872,116
2.874,96
2.876,149
2.877,73
2.875,131
2.883,110
2.884,85
2.893,563
2.894,255
2.891,160
2.894,147
2.9,183
2.9,134
2.907,286
2.912,417
2.918,679
2.925,531
2.931,1767
2.933,662
2.936,642
2.935,524
2.931,849
2.942,749
2.941,1336
2.94,520
2.93,978
2.935,711
2.923,656
2.94,551
2.928,1091
2.936,534
2.93,478
2.937,1561
2.937,1259
2.92,1398
2.932,1145
2.932,537
2.938,1005
2.938,1145
2.946,1095
2.955,2683
2.943,2646
2.945,1361
2.951,853
2.95,968
2.96,1367
2.958,1334
2.961,1039
2.958,822
2.956,1174
2.973,5065
2.974,2820
2.945,2331
2.935,4456
2.938,1765
2.941,719
2.949,1145
2.946,1136
2.944,528
2.939,743
2.941,713
2.927,1677
2.929,1087
2.921,923
2.92,877
2.91,2099
2.907,1499
2.909,1244
2.912,776
2.911,622
2.924,923
2.926,668
2.93,900
2.931,748
2.932,652
2.933,677
2.94,1539
2.943,1785
2.943,1379
2.94,1083
2.926,1215
2.927,771
2.923,706
2.92,1056
2.925,509
2.916,575
2.918,519
2.925,475
2.933,1154
2.934,703
2.933,650
2.942,1251
2.933,768
2.933,687
2.934,506
2.938,488
2.933,956
2.947,5064
2.947,1407
2.947,488
2.946,432
2.945,354
2.945,111
2.943,178
2.939,534
2.94,294
2.943,198
2.944,127
2.945,215
2.942,286
2.94,189
2.941,146
2.942,391
2.943,159
2.941,195
2.94,230
2.943,237
2.942,193
2.943,76
2.946,194
2.944,45
2.945,115
2.946,79
2.949,199
2.949,158
2.947,57
2.948,282
2.945,185
2.95,0
2.949,4
2.947,42
2.948,6
2.947,1
2.949,6
2.946,15
2.946,6
2.946,12
2.947,5
2.947,2
2.948,5
2.947,15
2.949,9
2.951,20
2.945,29
2.95,13
2.951,2
2.95,8
2.95,9
2.951,46
2.952,14
2.957,51
2.959,32
2.959,12
2.959,24
2.965,59
2.965,17
2.964,19
2.963,30
2.962,7
2.964,94
2.965,6
2.968,70
2.968,24
2.971,25
2.969,25
2.974,28
2.975,62
2.974,5
2.974,8
2.977,10
2.98,173
2.979,33
2.984,194
2.985,33
2.986,65
2.986,15
2.994,295
2.995,25
2.996,48
2.992,24
2.991,15
2.987,37
2.987,19
2.989,3
2.987,30
2.986,8
2.987,25
2.978,176
2.979,18
2.979,17
2.979,1
2.976,17
2.978,44
2.976,13
2.976,10
2.977,7
2.977,3
2.977,2
2.979,50
2.977,49
2.978,4
2.978,9
2.978,15
2.979,3
2.98,37
2.98,29
2.979,22
2.978,28
2.978,6
2.977,35
2.976,14
2.978,10
2.976,21
2.975,18
2.973,22
2.975,2
2.979,23
2.978,5
2.977,4
2.98,17
2.98,1
2.979,10
2.974,171
2.97,180
2.971,16
2.972,51
2.971,44
2.968,64
2.968,49
2.966,41
2.97,45
2.969,21
2.968,22
2.962,145
2.956,179
2.955,70
2.952,141
2.956,133
2.956,76
2.96,93
2.954,69
2.957,26
2.957,67
2.956,95
2.962,137
2.964,110
2.97,146
2.972,56
2.97,14
2.972,45
2.97,16
2.962,140
2.959,360
2.96,56
2.954,115
2.957,169
2.961,86
2.964,112
2.961,40
2.956,37
2.955,25
2.957,65
2.958,20
2.96,33
2.952,139
2.953,87
2.955,81
2.954,47
2.954,71
2.957,36
2.959,61
2.957,30
2.957,293
2.962,105
2.968,133
2.969,116
2.962,72
2.955,65
2.956,22
2.965,139
2.957,122
2.954,517
2.937,608
2.941,231
2.936,314
2.937,155
2.932,241
2.929,434
2.931,336
2.918,642
2.922,266
2.921,308
2.924,301
2.917,560
2.917,822
2.919,509
2.912,561
2.92,431
2.912,415
2.893,1141
2.891,1861
2.891,1200
2.88,1676
2.88,896
2.878,894
2.881,784
2.869,4698
2.867,1781
2.874,2309
2.893,2259
2.895,1095
2.898,678
2.907,1889
2.9,1413
2.905,700
2.905,817
2.904,703
2.907,1003
2.919,767
2.908,1183
2.911,612
2.905,995
2.899,1299
2.909,699
2.908,1117
2.914,1182
2.914,574
2.918,1193
2.922,851
2.933,1932
2.932,1532
2.927,875
2.941,1165
2.94,996
2.946,820
2.939,767
2.936,1311
2.939,640
2.949,1133
2.952,929
2.95,989
2.953,732
2.947,707
2.946,309
2.939,852
2.94,557
2.946,626
2.939,502
2.945,733
2.943,440
2.942,309
2.938,331
2.944,426
2.942,307
2.948,810
2.947,527
2.936,628
2.939,617
2.948,852
2.947,379
2.946,503
2.941,418
2.946,713
2.949,878
2.949,455
2.958,976
2.972,3711
2.964,1634
2.949,1078
2.937,2061
2.932,2301
2.928,5543
2.928,951
2.928,258
2.932,433
2.933,465
2.936,177
2.937,228
2.936,213
2.934,76
2.936,295
2.934,303
2.933,120
2.937,211
2.932,153
2.932,154
2.931,210
2.933,230
2.937,232
2.939,422
2.936,56
2.938,44
2.936,53
2.937,57
2.935,147
2.936,416
2.935,122
2.936,83
2.936,288
2.938,104
2.936,47
2.93,195
2.935,112
2.933,64
2.93,40
2.927,39
2.93,19
2.918,255
2.919,47
2.917,3
2.919,10
2.919,7
2.917,15
2.918,24
2.915,25
2.914,18
2.915,8
2.913,9
2.912,20
2.913,14
2.914,6
2.914,16
2.916,6
2.916,2
2.914,3
2.913,14
2.913,32
2.911,20
2.904,170
2.906,39
2.904,90
2.906,2
2.902,39
2.901,16
2.908,25
2.906,54
2.905,20
2.902,13
2.904,9
2.901,35
2.903,7
2.904,44
2.903,28
2.906,8
2.905,9
2.905,5
2.906,12
2.906,5
2.905,10
2.905,2
2.901,26
2.905,54
2.904,8
2.903,21
2.905,6
2.902,19
2.902,25
2.902,51
2.896,125
2.894,26
2.895,25
2.896,10
2.895,10
2.895,3
2.894,35
2.898,22
2.899,6
2.895,21
2.899,23
2.897,9
2.899,26
2.898,3
2.897,34
2.895,5
2.895,9
2.897,11
2.898,11
2.899,12
2.898,6
2.897,6
2.899,7
2.895,49
2.895,6
2.893,10
2.894,13
2.895,5
2.895,3
2.894,5
2.893,24
2.893,3
2.892,20
2.894,5
2.892,18
2.89,16
2.891,10
2.893,8
2.894,10
2.894,19
2.908,135
2.912,105
2.912,91
2.914,72
2.916,36
2.917,58
2.919,21
2.923,54
2.918,64
2.914,21
2.912,39
2.913,20
2.918,50
2.917,65
2.906,145
2.908,105
2.909,16
2.909,39
2.91,35
2.917,113
2.911,59
2.913,27
2.915,112
2.916,78
2.916,45
2.917,39
2.925,124
2.925,50
2.929,112
2.922,59
2.926,60
2.928,14
2.928,64
2.935,182
2.937,246
2.939,133
2.945,220
2.939,21
2.94,9
2.941,21
2.935,27
2.927,131
2.932,104
2.924,171
2.927,24
2.928,41
2.934,40
2.936,25
2.921,94
2.926,38
2.923,143
2.925,91
2.925,65
2.924,82
2.919,41
2.919,22
2.921,11
2.923,76
2.919,66
2.914,125
2.909,210
2.907,199
2.904,149
2.906,62
2.907,223
2.903,35
2.892,585
2.88,737
2.89,591
2.897,605
2.896,335
2.897,579
2.89,710
2.887,605
2.895,578
2.887,594
2.891,360
2.912,1046
2.909,479
2.911,428
2.91,506
2.905,365
2.898,580
2.903,416
2.89,2009
2.892,1132
2.892,512
2.888,1486
2.875,1316
2.881,1257
2.899,1224
2.908,1129
2.903,1119
2.898,768
2.893,877
2.903,779
2.875,2491
2.866,2209
2.867,1738
2.854,2501
2.857,3594
2.861,2105
2.866,1547
2.865,1115
2.855,1950
2.848,1539
2.858,1129
2.861,1062
2.864,666
2.864,583
2.877,1574
2.876,1253
2.878,684
2.865,1486
2.866,1102
2.861,791
2.865,850
2.87,739
2.874,1040
2.869,868
2.871,418
2.865,1077
2.866,810
2.862,657
2.867,557
2.858,607
2.868,857
2.865,587
2.869,404
2.874,1011
2.88,1027
2.883,2107
2.873,828
2.873,591
2.864,840
2.863,559
2.854,1098
2.853,671
2.856,991
2.854,778
2.855,926
2.849,964
2.85,487
2.849,425
2.85,2210
2.854,1262
2.856,1146
2.846,1535
2.843,2144
2.844,7451
2.841,1551
2.843,579
2.844,363
2.844,139
2.838,657
2.836,640
2.837,518
2.839,153
2.845,456
2.845,144
2.85,284
2.85,446
2.849,94
2.849,47
2.85,96
2.851,160
2.848,574
2.851,493
2.851,163
2.851,125
2.853,242
2.855,241
2.854,137
2.852,215
2.849,275
2.846,121
2.846,228
2.841,458
2.84,329
2.841,178
2.841,0
2.842,10
2.84,15
2.843,29
2.841,21
2.841,3
2.842,13
2.842,16
2.842,46
2.842,27
2.842,21
2.843,14
2.841,1
2.845,39
2.844,18
2.842,6
2.841,5
2.842,12
2.841,6
2.841,4
2.841,14
2.84,32
2.839,12
2.838,33
2.837,29
2.835,32
2.835,12
2.837,25
2.833,62
2.834,9
2.835,14
2.834,3
2.834,4
2.833,12
2.832,18
2.834,12
2.834,36
2.832,19
2.832,11
2.833,10
2.831,29
2.831,10
2.833,12
2.831,18
2.83,7
2.83,1
2.83,49
2.83,12
2.829,34
2.83,17
2.83,24
2.83,6
2.83,25
2.828,11
2.83,4
2.828,74
2.83,9
2.83,7
2.829,20
2.829,8
2.83,2
2.83,7
2.83,26
2.847,212
2.848,101
2.851,162
2.85,34
2.851,23
2.852,10
2.853,59
2.848,75
2.853,42
2.849,26
2.85,16
2.85,22
2.848,71
2.85,28
2.851,25
2.851,8
2.849,37
2.847,93
2.845,17
2.843,27
2.847,53
2.843,30
2.841,38
2.843,9
2.845,11
2.842,31
2.844,37
2.846,11
2.844,51
2.848,97
2.846,17
2.845,84
2.847,35
2.846,30
2.85,16
2.857,148
2.857,56
2.855,73
2.858,13
2.857,23
2.861,43
2.855,65
2.855,65
2.855,53
2.857,25
2.86,43
2.852,107
2.855,39
2.858,32
2.851,34
2.843,156
2.829,677
2.833,71
2.833,101
2.833,93
2.834,106
2.83,125
2.829,211
2.829,145
2.838,67
2.831,52
2.831,37
2.828,84
2.828,48
2.821,305
2.825,102
2.826,67
2.824,55
2.831,253
2.831,204
2.822,292
2.826,172
2.833,264
2.837,103
2.834,47
2.833,20
2.833,16
2.835,36
2.849,154
2.843,120
2.844,97
2.844,68
2.839,267
2.826,127
2.83,133
2.828,109
2.833,44
2.832,37
2.839,159
2.842,171
2.841,167
2.841,99
2.839,63
2.84,148
2.842,97
2.843,193
2.851,305
2.851,221
2.865,835
2.862,392
2.859,498
2.848,718
2.849,1125
2.86,430
2.866,871
2.853,727
2.858,506
2.86,316
2.876,1289
2.887,2342
2.888,1007
2.89,892
2.894,2033
2.893,1817
2.888,1386
2.893,761
2.906,1774
2.906,1047
2.901,1395
2.907,2451
2.894,1717
2.889,1783
2.901,869
2.899,706
2.904,968
2.898,1304
2.896,552
2.898,675
2.906,1053
2.898,1121
2.906,634
2.9,824
2.898,783
2.9,581
2.898,888
2.905,822
2.905,510
2.907,759
2.921,2120
2.921,3227
2.929,1569
2.92,1474
2.92,972
2.927,937
2.93,1189
2.934,1260
2.937,1781
2.942,1401
2.945,1583
2.941,1533
2.933,1823
2.94,1155
2.938,866
2.94,665
2.941,1631
2.936,1348
2.937,809
2.939,576
2.94,612
2.94,609
2.943,633
2.945,865
2.945,604
2.94,757
2.942,637
2.946,906
2.945,1042
2.944,1166
2.939,687
2.946,638
2.941,950
2.945,461
2.942,765
2.945,1048
2.944,728
2.944,562
2.949,1281
2.954,2779
2.948,8304
2.955,1542
2.955,724
2.957,735
2.956,476
2.957,293
2.952,519
2.949,401
2.949,262
2.957,669
2.962,938
2.964,549
2.962,309
2.954,523
2.949,361
2.946,326
2.946,461
2.948,299
2.945,561
2.943,133
2.945,120
2.94,187
2.942,237
2.94,146
2.941,63
2.941,53
2.94,49
2.94,117
2.939,232
2.941,65
2.943,257
2.945,0
2.944,30
2.943,57
2.943,4
2.944,2
2.943,2
2.943,4
2.944,7
2.942,2
2.943,20
2.941,29
2.944,25
2.943,4
2.943,9
2.943,5
2.942,26
2.944,7
2.943,13
2.942,9
2.943,7
2.944,3
2.943,8
2.945,12
2.945,14
2.938,86
2.937,106
2.939,38
2.941,50
2.941,25
2.943,12
2.94,14
2.945,65
2.945,33
2.945,32
2.943,20
2.946,27
2.948,18
2.947,9
2.947,35
2.949,14
2.947,11
2.947,14
2.945,22
2.944,9
2.942,30
2.944,24
2.945,24
2.945,10
2.945,22
2.944,6
2.944,9
2.945,11
2.943,13
2.944,7
2.945,16
2.943,24
2.945,2
2.943,9
2.942,2
2.944,17
2.943,19
2.941,16
2.943,2
2.943,10
2.943,20
2.94,62
2.944,18
2.945,8
2.945,31
2.944,13
2.945,6
2.946,28
2.945,30
2.945,11
2.943,28
2.944,3
2.945,14
2.946,11
2.947,7
2.947,19
2.948,6
2.948,19
2.957,188
2.956,108
2.959,32
2.957,50
2.959,65
2.961,26
2.972,349
2.972,76
2.97,82
2.972,30
2.966,24
2.966,38
2.966,49
2.961,113
2.961,23
2.959,43
2.961,54
2.959,30
2.958,50
2.954,209
2.953,30
2.953,38
2.954,58
2.954,60
2.953,60
2.95,128
2.961,71
2.967,142
2.971,100
2.969,133
2.966,62
2.971,23
2.97,146
2.977,262
2.98,117
2.978,123
2.981,145
2.983,76
2.982,148
2.981,39
2.984,136
2.985,132
2.981,91
2.984,90
2.983,44
2.982,45
2.981,366
2.981,147
2.988,303
2.988,50
2.987,19
2.986,54
2.985,46
2.987,173
2.989,140
2.985,79
2.978,163
2.981,179
2.978,210
2.966,787
2.978,360
2.976,142
2.974,177
2.974,49
2.967,113
2.964,117
2.96,172
2.963,180
2.967,85
2.974,139
2.974,87
2.976,84
2.973,175
2.98,111
2.981,301
2.983,157
2.982,95
2.986,963
2.988,167
2.983,264
2.977,172
2.983,345
2.984,1020
2.993,1531
2.995,881
2.987,792
2.989,690
2.99,585
2.999,578
3.008,1194
3.021,4320
3.016,1703
3.017,946
3.009,1486
3.023,2165
3.031,2856
3.041,2421
3.05,2907
3.048,2485
3.048,1979
3.048,2065
3.049,2240
3.053,1686
3.055,1613
3.042,2382
3.033,3185
3.031,2464
3.027,1123
3.033,2192
3.016,2258
3.026,1774
3.024,1833
3.022,1338
3.016,2000
3.017,1512
3.021,1179
3.014,1041
3.016,1415
3.017,1958
3.013,1257
3.013,993
3.011,1185
3.011,779
3.014,1166
3.009,935
3.002,1421
3.014,1282
3.01,1633
3.012,907
3.004,583
2.995,2017
2.994,1368
2.996,706
2.988,754
2.999,1198
2.999,431
2.995,873
2.99,733
2.985,866
2.989,931
2.992,563
2.997,760
2.991,384
2.992,594
2.997,613
2.994,682
3.0,661
3.002,892
2.997,914
2.996,790
2.996,429
3.001,571
3.0,538
2.997,375
2.993,1512
2.985,4943
2.977,2216
2.978,1258
2.969,3379
2.964,7668
2.962,1327
2.964,852
2.964,1092
2.967,643
2.969,214
2.973,583
2.975,353
2.973,199
2.975,150
2.972,164
2.979,417
2.981,532
2.985,420
2.985,198
2.992,682
2.992,184
2.997,447
2.996,247
2.997,100
2.995,72
2.997,46
3.0,87
2.993,91
2.993,109
2.995,51
2.995,25
2.994,104
2.993,104
2.988,159
2.987,320
2.983,0
2.983,37
2.983,12
2.984,2
2.984,6
2.982,8
2.983,20
2.985,24
2.985,7
2.983,10
2.984,4
2.986,7
2.987,21
2.988,14
2.987,7
2.986,43
2.984,13
2.986,19
2.984,19
2.986,3
2.987,7
2.982,12
2.983,2
2.984,25
2.989,48
2.99,11
2.988,40
2.991,35
2.992,56
2.982,94
2.982,76
2.986,45
2.98,51
2.984,35
2.985,3
2.983,15
2.984,7
2.988,0
2.986,1559
2.988,0
2.985,1620
2.985,2
2.991,95
2.992,39
2.995,43
2.993,20
2.991,13
2.993,30
2.995,60
2.996,6
2.997,42
2.992,57
2.996,40
2.997,21
2.994,51
2.993,7
2.993,5
2.995,12
2.992,16
2.993,3
2.994,6
2.995,21
2.995,5
2.992,12
2.994,4
2.994,9
2.995,18
2.996,5
2.992,64
2.993,9
2.993,3
2.993,5
2.992,8
2.993,20
2.994,36
2.993,8
2.993,1
2.993,6
2.993,6
2.994,6
2.992,6
2.993,5
2.992,6
2.993,2
2.989,39
2.991,31
2.993,125
2.999,61
2.999,55
3.002,42
3.009,117
3.01,65
3.008,50
3.011,39
3.011,86
3.01,129
3.006,15
3.006,16
3.005,18
3.008,71
3.009,21
3.005,135
3.01,23
3.011,42
3.005,154
3.004,63
3.008,43
3.003,39
3.007,35
3.002,113
2.997,116
2.992,97
2.996,80
2.993,63
2.989,42
2.993,58
2.997,82
2.997,25
2.998,34
3.0,69
3.0,332
2.996,28
2.999,36
2.989,126
2.985,206
2.984,41
2.979,91
2.982,57
2.979,129
2.974,195
2.974,59
2.967,229
2.976,123
2.974,35
2.971,51
2.972,31
2.978,259
2.974,71
2.971,99
2.976,111
2.972,131
2.977,48
2.976,37
2.971,149
2.969,58
2.967,35
2.972,186
2.97,76
2.974,156
2.977,40
2.979,124
2.987,230
2.984,76
2.981,57
2.977,155
2.981,159
2.986,267
2.996,182
3.003,313
3.004,515
3.015,478
3.009,285
3.008,125
3.007,219
3.016,417
3.016,751
3.012,408
3.031,902
3.029,903
3.022,637
3.025,391
3.027,459
3.028,488
3.022,528
3.019,596
3.013,682
3.015,629
3.023,522
3.027,1114
3.037,2058
3.034,1479
3.038,1062
3.05,2291
3.052,3604
3.03,2092
3.043,1242
3.038,1795
3.033,1716
3.034,1147
3.041,1612
3.043,1167
3.053,1701
3.055,2051
3.059,1338
3.05,1765
3.057,1261
3.053,1357
3.098,15217
3.123,5799
3.138,5139
3.147,4754
3.15,5895
3.139,4562
3.148,2716
3.14,2732
3.134,3128
3.14,1663
3.147,1687
3.145,1498
3.145,2518
3.149,1754
3.146,1132
3.142,2555
3.142,1913
3.138,1395
3.147,2443
3.149,1469
3.15,1538
3.154,2552
3.16,1913
3.161,2035
3.169,2749
3.176,1815
3.181,2067
3.189,1637
3.194,2381
3.195,2305
3.177,3043
3.174,1306
3.186,1850
3.193,1261
3.194,1425
3.192,1638
3.2,2143
3.198,2573
3.19,1553
3.186,1930
3.184,1338
3.184,984
3.173,1933
3.183,2120
3.186,2207
3.184,2651
3.181,2924
3.165,11128
3.177,3110
3.182,1265
3.175,683
3.172,804
3.173,267
3.168,789
3.165,605
3.174,780
3.168,422
3.168,208
3.177,893
3.183,623
3.184,684
3.184,305
3.184,317
3.179,1281
3.185,345
3.181,409
3.185,334
3.185,622
3.184,168
3.181,189
3.183,570
3.19,549
3.19,162
3.19,171
3.191,172
3.191,123
3.188,294
3.187,171
3.185,0
3.185,32
3.186,36
3.184,26
3.181,59
3.18,4
3.18,59
3.183,25
3.182,5
3.182,6
3.182,43
3.18,27
3.18,38
3.181,21
3.179,35
3.176,57
3.178,40
3.18,13
3.181,78
3.181,17
3.18,41
3.175,124
3.181,123
3.182,40
3.171,240
3.167,214
3.172,174
3.171,78
3.175,69
3.171,74
3.172,105
3.175,23
3.172,59
3.175,36
3.178,6
3.176,83
3.176,19
3.177,13
3.178,31
3.177,28
3.175,7
3.175,24
3.172,31
3.174,51
3.175,64
3.176,47
3.175,24
3.175,12
3.176,63
3.177,16
3.174,27
3.175,45
3.176,6
3.174,7
3.174,16
3.175,83
3.177,20
3.175,4
3.175,13
3.174,4
3.175,48
3.176,3
3.175,13
3.177,21
3.175,0
3.178,3029
3.176,28
3.179,37
3.179,19
3.181,19
3.183,110
3.181,23
3.181,17
3.183,6
3.184,8
3.182,21
3.183,17
3.183,12
3.179,24
3.181,22
3.181,34
3.181,2
3.182,44
3.181,25
3.18,18
3.185,60
3.183,35
3.179,111
3.18,14
3.18,7
3.174,68
3.181,59
3.181,136
3.184,159
3.186,35
3.183,104
3.184,13
3.182,51
3.183,17
3.183,10
3.181,65
3.179,23
3.181,9
3.183,39
3.184,22
3.186,22
3.178,96
3.182,100
3.189,95
3.188,76
3.194,168
3.219,843
3.217,28
3.236,1149
3.235,186
3.235,224
3.227,197
3.223,149
3.221,64
3.219,180
3.217,50
3.218,93
3.217,177
3.219,67
3.221,175
3.218,198
3.207,181
3.204,186
3.204,119
3.206,136
3.209,59
3.21,95
3.208,104
3.203,426
3.204,103
3.203,284
3.197,90
3.202,52
3.2,108
3.194,303
3.197,196
3.196,101
3.189,107
3.18,378
3.18,222
3.176,271
3.178,240
3.18,163
3.189,101
3.188,123
3.188,219
3.182,455
3.178,413
3.174,380
3.176,292
3.188,483
3.189,205
3.184,205
3.183,411
3.189,396
3.205,832
3.213,1182
3.223,633
3.207,1387
3.197,1672
3.199,725
3.211,855
3.227,869
3.205,571
3.193,1222
3.211,1452
3.207,850
3.223,1296
3.212,1154
3.195,2487
3.195,3899
3.224,3039
3.22,1698
3.215,1744
3.21,1555
3.203,1618
3.211,2357
3.217,1661
3.219,1495
3.22,1957
3.229,2413
3.246,4982
3.246,3707
3.246,1803
3.239,1451
3.252,1744
3.271,3950
3.287,4051
3.272,3073
3.266,2510
3.257,2894
3.255,1512
3.268,1378
3.278,1754
3.283,1991
